Player_Name,Year,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls
Mangesh Yadav,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Manish Pandey,2025,3,1,92,37,46,65,141.54,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0
Manish Pandey,2024,1,0,42,42,42,31,135.48,0,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0
Manish Pandey,2023,10,0,160,50,17.78,146,109.59,0,1,15,3,3,0,10,0,0,0,0,0,0,0,0,0
Manish Pandey,2022,6,0,88,38,14.67,80,110,0,0,9,2,3,0,6,0,0,0,0,0,0,0,0,0
Manish Pandey,2021,8,2,292,69*,48.66,236,123.72,0,3,21,10,5,0,8,0,0,0,0,0,0,0,0,0
Manish Pandey,2020,16,2,425,83*,32.69,333,127.62,0,3,35,18,7,0,16,0,0,0,0,0,0,0,0,0
Manish Pandey,2019,12,3,344,83*,43,263,130.79,0,3,34,6,7,0,12,0,0,0,0,0,0,0,0,0
Manish Pandey,2018,15,2,284,62*,25.81,246,115.44,0,3,22,5,9,0,15,0,0,0,0,0,0,0,0,0
Manish Pandey,2017,14,5,396,81*,49.5,308,128.57,0,2,28,12,8,0,14,0,0,0,0,0,0,0,0,0
Manish Pandey,2016,12,3,248,52,31,183,135.51,0,2,17,9,7,0,12,0,0,0,0,0,0,0,0,0
Manish Pandey,2015,13,1,225,40,20.45,184,122.28,0,0,22,7,5,0,13,0,0,0,0,0,0,0,0,0
Manish Pandey,2014,16,3,401,94,30.84,340,117.94,0,2,35,10,3,0,16,0,0,0,0,0,0,0,0,0
Manish Pandey,2013,7,1,136,66,22.66,137,99.27,0,1,11,3,6,0,7,0,0,0,0,0,0,0,0,0
Manish Pandey,2012,10,2,143,80*,20.42,112,127.67,0,1,12,6,3,0,10,0,0,0,0,0,0,0,0,0
Manish Pandey,2011,10,0,246,59,27.33,227,108.37,0,1,28,6,5,0,10,0,0,0,0,0,0,0,0,0
Manish Pandey,2010,13,1,249,42*,20.75,226,110.17,0,0,27,7,7,0,13,0,0,0,0,0,0,0,0,0
Manish Pandey,2009,5,2,168,114*,84,118,142.37,1,0,17,4,4,0,5,0,0,0,0,0,0,0,0,0
Manish Pandey,2008,3,0,3,3,1.5,9,33.33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Marco Jansen,2025,14,4,75,34*,18.75,63,119.05,0,0,3,4,8,0,14,283,434,16,Mar-17,27.13,9.2,17.69,0,0
Marco Jansen,2024,3,1,18,17,18,13,138.46,0,0,1,1,6,0,3,60,129,1,Jan-45,129,12.9,60,0,0
Marco Jansen,2023,8,3,39,17*,13,43,90.7,0,0,4,0,3,0,8,162,267,10,Feb-16,26.7,9.89,16.2,0,0
Marco Jansen,2022,8,2,9,8*,9,7,128.57,0,0,0,1,3,0,8,192,274,7,Mar-25,39.14,8.56,27.43,0,0
Marco Jansen,2021,2,0,0,0*,0,3,0,0,0,0,0,1,0,2,36,45,2,Feb-28,22.5,7.5,18,0,0
Marcus Stoinis,2025,13,5,160,44*,26.67,86,186.05,0,0,8,15,1,0,13,85,175,1,Jan-14,175,12.35,85,0,0
Marcus Stoinis,2024,14,2,388,124*,32.33,263,147.53,1,2,39,16,4,0,14,84,126,4,01-Mar,31.5,9,21,0,0
Marcus Stoinis,2023,15,2,408,89*,31.38,272,150,0,3,28,27,4,0,15,65,100,5,Feb-20,20,9.23,13,0,0
Marcus Stoinis,2022,11,2,156,38*,19.5,106,147.17,0,0,7,13,4,0,11,42,79,4,Mar-23,19.75,11.29,10.5,0,0
Marcus Stoinis,2021,10,3,89,27*,22.25,72,123.61,0,0,11,1,2,0,10,67,117,2,01-Jul,58.5,10.47,33.5,0,0
Marcus Stoinis,2020,17,3,352,65,25.14,237,148.52,0,3,31,16,3,0,17,178,283,13,Mar-26,21.76,9.53,13.69,0,0
Marcus Stoinis,2019,10,6,211,46*,52.75,156,135.25,0,0,14,10,2,0,10,100,145,2,Jan-13,72.5,8.7,50,0,0
Marcus Stoinis,2018,7,3,99,29*,24.75,76,130.26,0,0,6,4,2,0,7,66,120,3,Jan-15,40,10.9,22,0,0
Marcus Stoinis,2017,5,0,17,9,5.66,24,70.83,0,0,1,0,3,0,5,63,110,2,Jan-28,55,10.47,31.5,0,0
Marcus Stoinis,2016,7,1,146,52,36.5,108,135.18,0,1,13,4,0,0,7,138,194,8,Apr-15,24.25,8.43,17.25,1,0
Matheesha Pathirana,2025,12,0,0,0,0,0,0,0,0,0,0,3,0,12,251,424,13,Mar-36,32.62,10.14,19.31,0,0
Matheesha Pathirana,2024,6,0,0,0,0,0,0,0,0,0,0,1,0,6,132,169,13,Apr-28,13,7.68,10.15,1,0
Matheesha Pathirana,2023,12,0,0,0,0,0,0,0,0,0,0,4,0,12,278,371,19,Mar-15,19.53,8.01,14.63,0,0
Matheesha Pathirana,2022,2,0,0,0,0,0,0,0,0,0,0,1,0,2,41,52,2,Feb-24,26,7.61,20.5,0,0
Matt Henry,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Henry,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,71,1,Jan-31,71,14.2,30,0,0
Matthew Breetzke,2025,1,0,14,14,14,12,116.67,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Matthew William Short,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Mayank Markande,2024,7,0,0,0,0,0,0,0,0,0,0,2,0,7,132,259,8,Feb-26,32.38,11.77,16.5,0,0
Mayank Markande,2023,10,3,21,18*,0,13,161.54,0,0,2,1,1,0,10,228,300,12,Apr-15,25,7.89,19,1,0
Mayank Markande,2022,2,0,0,0,0,0,0,0,0,0,0,2,0,2,42,57,1,Jan-26,57,8.14,42,0,0
Mayank Markande,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,26,0,0/26,0,8.66,0,0,0
Mayank Markande,2019,3,1,6,6,6,5,120,0,0,1,0,0,0,3,36,59,1,Jan-23,59,9.83,36,0,0
Mayank Markande,2018,14,4,21,7*,10.5,24,87.5,0,0,2,0,3,0,14,264,368,15,Apr-23,24.53,8.36,17.6,1,0
Mayank Rawat,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Mayank Yadav,2025,2,0,0,0,0,0,0,0,0,0,0,2,0,2,48,100,2,Feb-40,50,12.5,24,0,0
Mayank Yadav,2024,4,0,0,0,0,0,0,0,0,0,0,1,0,4,73,85,7,Mar-14,12.14,6.99,10.43,0,0
Mitch Owen,2025,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Mitchell Marsh,2025,13,0,627,117,48.23,383,163.71,1,6,56,37,1,0,13,0,0,0,0,0,0,0,0,0
Mitchell Marsh,2024,4,0,61,23,15.25,38,160.53,0,0,9,3,0,0,4,48,103,1,Jan-37,103,12.88,48,0,0
Mitchell Marsh,2023,9,0,128,63,14.22,97,131.96,0,1,11,7,3,0,9,121,170,12,Apr-27,14.17,8.43,10.08,1,0
Mitchell Marsh,2022,8,0,251,89,31.38,189,132.8,0,2,19,14,0,0,8,72,102,4,Feb-25,25.5,8.5,18,0,0
Mitchell Marsh,2020,1,0,0,0*,0,1,0,0,0,0,0,0,0,1,4,6,0,0/6,0,9,0,0,0
Mitchell Marsh,2016,3,0,7,7,7,11,63.63,0,0,0,0,0,0,3,54,45,4,Feb-14,11.25,5,13.5,0,0
Mitchell Marsh,2013,9,1,141,38,20.14,106,132.07,0,0,6,10,7,0,9,116,182,7,02-Jul,26,9.41,16.57,0,0
Mitchell Marsh,2011,5,1,50,37,25,49,102.04,0,0,2,3,0,0,5,85,99,7,Apr-25,14.14,6.98,12.14,1,0
Mitchell Marsh,2010,3,0,28,15,14,30,93.33,0,0,1,1,0,0,3,60,88,2,Jan-19,44,8.8,30,0,0
Mitchell Santner,2025,13,6,40,18*,20,33,121.21,0,0,2,3,8,0,13,237,313,10,03-Nov,31.3,7.92,23.7,0,0
Mitchell Santner,2024,3,0,14,11,4.67,17,82.35,0,0,1,0,1,0,3,54,64,2,01-Oct,32,7.11,27,0,0
Mitchell Santner,2023,3,2,2,1*,0,4,50,0,0,0,0,1,0,3,72,81,3,Feb-28,27,6.75,24,0,0
Mitchell Santner,2022,6,2,22,11,11,27,81.48,0,0,3,0,2,0,6,114,130,4,Jan-15,32.5,6.84,28.5,0,0
Mitchell Santner,2020,2,0,0,0,0,0,0,0,0,0,0,1,0,2,42,53,2,Jan-23,26.5,7.57,21,0,0
Mitchell Santner,2019,4,1,32,22,32,23,139.13,0,0,0,3,1,0,4,84,94,4,Feb-13,23.5,6.71,21,0,0
Mitchell Starc,2025,11,4,6,2,3,10,60,0,0,0,0,7,0,11,216,366,14,May-35,26.14,10.17,15.43,0,1
Mitchell Starc,2024,14,3,9,6*,4.5,11,81.82,0,0,1,0,6,0,14,251,444,17,Apr-33,26.12,10.61,14.76,1,0
Mitchell Starc,2015,13,2,11,9*,11,14,78.57,0,0,1,0,7,0,13,258,291,20,Apr-15,14.55,6.76,12.9,1,0
Mitchell Starc,2014,14,3,85,29,14.16,84,101.19,0,0,9,0,9,0,14,322,402,14,Feb-21,28.71,7.49,23,0,0
Mohammad Izhar,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Mohammad Shami,2025,9,3,10,6*,10,10,100,0,0,1,0,2,0,9,180,337,6,Feb-28,56.17,11.23,30,0,0
Mohammad Shami,2023,17,0,5,5,2.5,6,83.33,0,0,1,0,5,0,17,390,522,28,04-Nov,18.64,8.03,13.93,2,0
Mohammad Shami,2022,16,0,0,0,0,0,0,0,0,0,0,3,0,16,366,488,20,Mar-25,24.4,8,18.3,0,0
Mohammad Shami,2021,14,3,13,9*,13,17,76.47,0,0,0,0,1,0,14,316,395,19,Mar-21,20.78,7.5,16.63,0,0
Mohammad Shami,2020,14,2,2,2*,2,3,66.66,0,0,0,0,2,0,14,322,460,20,Mar-15,23,8.57,16.1,0,0
Mohammad Shami,2019,14,1,1,1*,1,2,50,0,0,0,0,5,0,14,324,469,19,Mar-21,24.68,8.68,17.05,0,0
Mohammad Shami,2018,4,0,7,7,7,6,116.66,0,0,1,0,2,0,4,83,144,3,Jan-29,48,10.4,27.66,0,0
Mohammad Shami,2017,8,2,36,21,9,24,150,0,0,4,2,0,0,8,156,243,5,Feb-36,48.6,9.34,31.2,0,0
Mohammad Shami,2016,8,2,2,2*,0,4,50,0,0,0,0,1,0,8,151,244,5,Feb-34,48.8,9.69,30.2,0,0
Mohammad Shami,2014,12,2,3,1*,1.5,7,42.85,0,0,0,0,0,0,12,264,369,7,Jan-22,52.71,8.38,37.71,0,0
Mohammad Shami,2013,3,0,5,5,5,10,50,0,0,0,0,0,0,3,54,78,1,Jan-32,78,8.66,54,0,0
Mohammed Siraj,2025,15,1,3,3*,0,4,75,0,0,0,0,5,0,15,342,527,16,Apr-17,32.94,9.25,21.38,1,0
Mohammed Siraj,2024,14,1,12,12,6,8,150,0,0,0,2,3,0,14,324,496,15,Mar-43,33.07,9.19,21.6,0,0
Mohammed Siraj,2023,14,1,1,1*,1,2,50,0,0,0,0,4,0,14,300,376,19,Apr-21,19.79,7.52,15.79,1,0
Mohammed Siraj,2022,15,3,30,14*,15,33,90.91,0,0,5,0,6,0,15,306,514,9,Feb-30,57.11,10.08,34,0,0
Mohammed Siraj,2021,15,3,20,12*,20,26,76.92,0,0,1,1,4,0,15,312,353,11,Mar-27,32.09,6.78,28.36,0,0
Mohammed Siraj,2020,9,2,17,10*,17,14,121.42,0,0,2,0,4,0,9,163,236,11,03-Aug,21.45,8.68,14.81,0,0
Mohammed Siraj,2019,9,3,4,3*,4,14,28.57,0,0,0,0,2,0,9,169,269,7,Feb-38,38.42,9.55,24.14,0,0
Mohammed Siraj,2018,11,2,25,14,12.5,22,113.63,0,0,2,1,5,0,11,246,367,11,Mar-25,33.36,8.95,22.36,0,0
Mohammed Siraj,2017,6,0,0,0,0,0,0,0,0,0,0,1,0,6,138,212,10,Apr-32,21.2,9.21,13.8,1,0
Mohd. Arshad Khan,2025,9,3,23,20,11.5,19,121.05,0,0,0,3,4,0,9,126,217,6,01-Jul,36.17,10.33,21,0,0
Mohd. Arshad Khan,2024,4,2,83,58*,41.5,54,153.7,0,1,6,5,1,0,4,61,114,1,Jan-45,114,11.21,61,0,0
Mohd. Arshad Khan,2023,6,1,18,15*,9,15,120,0,0,0,1,2,0,6,85,190,5,Mar-39,38,13.41,17,0,0
Mohsin Khan,2024,10,0,2,2,2,1,200,0,0,0,0,1,0,10,228,385,10,Feb-29,38.5,10.13,22.8,0,0
Mohsin Khan,2023,5,0,0,0,0,7,0,0,0,0,0,0,0,5,60,107,3,Jan-24,35.67,10.7,20,0,0
Mohsin Khan,2022,9,2,23,13*,23,16,143.75,0,0,2,1,1,0,9,198,197,14,Apr-16,14.07,5.97,14.14,1,0
Mukesh Choudhary,2025,2,0,0,0,0,0,0,0,0,0,0,0,0,2,36,71,1,Jan-21,71,11.83,36,0,0
Mukesh Choudhary,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,27,0,0/27,0,27,0,0,0
Mukesh Choudhary,2022,13,1,6,4,6,6,100,0,0,1,0,3,0,13,273,424,16,Apr-46,26.5,9.32,17.06,1,0
Mukesh Kumar,2025,12,0,0,0,0,0,0,0,0,0,0,3,0,12,237,408,12,Apr-33,34,10.33,19.75,1,0
Mukesh Kumar,2024,10,1,3,3,3,9,33.33,0,0,0,0,3,0,10,213,368,17,Mar-14,21.65,10.37,12.53,0,0
Mukesh Kumar,2023,10,3,7,6*,0,9,77.78,0,0,0,0,3,0,10,186,326,7,Feb-30,46.57,10.52,26.57,0,0
Mukul Choudhary,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Musheer Khan,2025,1,0,0,0,0,3,0,0,0,0,0,0,0,1,12,27,1,Jan-27,27,13.5,12,0,0
N. Tilak Varma,2025,16,2,343,59,31.18,248,138.31,0,2,23,16,9,0,16,0,0,0,0,0,0,0,0,0
N. Tilak Varma,2024,13,3,416,65,41.6,278,149.64,0,3,35,19,9,0,13,4,8,0,0/8,0,12,0,0,0
N. Tilak Varma,2023,11,3,343,84*,42.88,209,164.11,0,1,26,23,4,0,11,6,7,0,0/7,0,7,0,0,0
N. Tilak Varma,2022,14,3,397,61,36.09,303,131.02,0,2,29,16,10,0,14,12,13,0,0/6,0,6.5,0,0,0
Naman Dhir,2025,16,4,252,46,31.5,138,182.61,0,0,24,13,12,0,16,24,21,0,0/9,0,5.25,0,0,0
Naman Dhir,2024,7,1,140,62*,23.33,79,177.22,0,1,12,10,3,0,7,28,55,0,0/13,0,11.79,0,0,0
Naman Tiwari,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Nandre Burger,2024,6,0,0,0,0,0,0,0,0,0,0,2,0,6,102,145,7,Feb-29,20.71,8.53,14.57,0,0
Nathan Ellis,2025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,38,1,Jan-38,38,9.5,24,0,0
Nathan Ellis,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,1,Jan-24,24,6,24,0,0
Nathan Ellis,2023,10,0,1,1,0.5,7,14.29,0,0,0,0,2,0,10,228,339,13,Apr-30,26.08,8.92,17.54,1,0
Nathan Ellis,2022,2,0,0,0,0,2,0,0,0,0,0,1,0,2,36,55,3,Mar-40,18.33,9.17,12,0,0
Nathan Ellis,2021,3,1,18,12,18,16,112.5,0,0,0,1,0,0,3,72,98,1,01-Dec,98,8.16,72,0,0
Nehal Wadhera,2025,16,3,369,70,30.75,253,145.85,0,2,28,21,6,0,16,5,9,0,0/9,0,10.8,0,0,0
Nehal Wadhera,2024,6,0,109,49,18.17,84,129.76,0,0,9,6,2,0,6,12,13,0,0/13,0,6.5,0,0,0
Nehal Wadhera,2023,14,1,241,64,26.78,166,145.18,0,2,23,12,4,0,14,0,0,0,0,0,0,0,0,0
Nicholas Pooran,2025,14,2,524,87*,43.67,267,196.25,0,5,45,40,8,0,14,0,0,0,0,0,0,0,0,0
Nicholas Pooran,2024,14,6,499,75,62.38,280,178.21,0,3,35,36,7,0,14,0,0,0,0,0,0,0,0,0
Nicholas Pooran,2023,15,3,358,62,29.83,207,172.95,0,2,26,26,6,3,15,0,0,0,0,0,0,0,0,0
Nicholas Pooran,2022,14,5,306,64*,38.25,212,144.34,0,2,16,21,8,1,14,0,0,0,0,0,0,0,0,0
Nicholas Pooran,2021,12,0,85,32,7.72,76,111.84,0,0,3,5,3,0,12,0,0,0,0,0,0,0,0,0
Nicholas Pooran,2020,14,4,353,77,35.3,208,169.71,0,2,23,25,7,0,14,0,0,0,0,0,0,0,0,0
Nicholas Pooran,2019,7,0,168,48,28,107,157,0,0,10,14,1,0,7,0,0,0,0,0,0,0,0,0
Nishant Sindhu,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Nitish Kumar Reddy,2025,13,3,182,32,22.75,153,118.95,0,0,16,4,6,0,13,30,47,2,Jan-13,23.5,9.4,15,0,0
Nitish Kumar Reddy,2024,13,2,303,76*,33.67,212,142.92,0,2,15,21,5,0,13,79,153,3,Feb-17,51,11.62,26.33,0,0
Nitish Kumar Reddy,2023,2,0,0,0,0,0,0,0,0,0,0,1,0,2,30,54,0,0/19,0,10.8,0,0,0
Nitish Rana,2025,11,1,217,81,21.7,134,161.94,0,2,27,9,2,0,11,12,18,0,0/9,0,9,0,0,0
Nitish Rana,2024,2,0,42,33,21,34,123.53,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0
Nitish Rana,2023,14,1,413,75,31.77,293,140.96,0,3,39,20,3,0,14,53,75,3,Feb-17,25,8.49,17.67,0,0
Nitish Rana,2022,14,1,361,57,27.77,251,143.82,0,2,29,22,6,0,14,12,23,0,0/9,0,11.5,0,0,0
Nitish Rana,2021,17,3,383,80,29.46,314,121.97,0,2,34,17,4,0,17,12,12,0,0/5,0,6,0,0,0
Nitish Rana,2020,14,0,352,87,25.14,254,138.58,0,3,43,12,2,0,14,12,23,0,0/7,0,11.5,0,0,0
Nitish Rana,2019,14,1,344,85*,34.4,235,146.38,0,3,27,21,3,0,14,48,72,3,01-Aug,24,9,16,0,0
Nitish Rana,2018,15,2,304,59,23.38,232,131.03,0,1,26,14,2,0,15,37,44,4,02-Nov,11,7.13,9.25,0,0
Nitish Rana,2017,13,1,333,62*,30.27,264,126.13,0,3,24,17,4,0,13,0,0,0,0,0,0,0,0,0
Nitish Rana,2016,4,0,104,70,34.66,75,138.66,0,1,7,8,0,0,4,6,3,0,0/3,0,3,0,0,0
Noor Ahmad,2025,14,2,7,2,1.75,17,41.18,0,0,0,0,2,0,14,300,408,24,Apr-18,17,8.16,12.5,2,0
Noor Ahmad,2024,10,2,5,4,2.5,9,55.56,0,0,1,0,5,0,10,209,290,8,Feb-20,36.25,8.33,26.13,0,0
Noor Ahmad,2023,13,1,8,7*,4,9,88.89,0,0,1,0,2,0,13,283,369,16,Mar-37,23.06,7.82,17.69,0,0
Nuwan Thushara,2025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,26,1,Jan-26,26,6.5,24,0,0
Nuwan Thushara,2024,7,0,0,0,0,0,0,0,0,0,0,1,0,7,156,257,8,Mar-28,32.13,9.88,19.5,0,0
Onkar Tarmale,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Pat Cummins,2025,14,5,97,22*,24.25,58,167.24,0,0,6,7,5,0,14,298,450,16,Mar-19,28.13,9.06,18.63,0,0
Pat Cummins,2024,16,4,136,35*,22.67,95,143.16,0,0,9,8,7,0,16,366,566,18,Mar-43,31.44,9.28,20.33,0,0
Pat Cummins,2022,5,1,63,56*,15.75,24,262.5,0,1,5,6,1,0,5,119,212,7,Mar-22,30.29,10.69,17,0,0
Pat Cummins,2021,7,2,93,66*,31,56,166.07,0,1,5,8,2,0,7,161,237,9,Mar-24,26.33,8.83,17.88,0,0
Pat Cummins,2020,14,4,146,53*,20.85,114,128.07,0,1,9,8,3,0,14,312,409,12,Apr-34,34.08,7.86,26,1,0
Pat Cummins,2017,12,4,77,24,15.4,53,145.28,0,0,5,4,1,0,12,277,373,15,Feb-20,24.86,8.07,18.46,0,0
Pat Cummins,2015,3,0,0,0*,0,2,0,0,0,0,0,1,0,3,60,97,1,Jan-54,97,9.7,60,0,0
Pat Cummins,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,29,1,Jan-29,29,7.25,24,0,0
Pathum Nissanka,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Phil Salt,2025,13,1,403,65,33.58,229,175.98,0,4,48,22,9,0,13,0,0,0,0,0,0,0,0,0
Phil Salt,2024,12,1,435,89*,39.55,239,182.01,0,4,50,24,12,0,12,0,0,0,0,0,0,0,0,0
Phil Salt,2023,9,1,218,87,27.25,133,163.91,0,2,24,10,5,0,9,0,0,0,0,0,0,0,0,0
Prabhsimran Singh,2025,17,0,549,91,32.29,342,160.53,0,4,56,30,2,1,17,0,0,0,0,0,0,0,0,0
Prabhsimran Singh,2024,14,0,334,71,23.86,213,156.81,0,2,34,20,1,0,14,0,0,0,0,0,0,0,0,0
Prabhsimran Singh,2023,14,0,358,103,25.57,238,150.42,1,1,38,19,1,0,14,0,0,0,0,0,0,0,0,0
Prabhsimran Singh,2022,1,0,14,14,14,11,127.27,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Prabhsimran Singh,2021,2,0,19,12,9.5,23,82.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prabhsimran Singh,2020,2,0,15,11,7.5,15,100,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0
Prabhsimran Singh,2019,1,0,16,16,16,17,94.11,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Praful Hinge,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Prashant Solanki,No stats,0,0,0,0,0,0,0,0,0,0,0,0,0,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Prashant Solanki,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prashant Veer,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Prasidh Krishna,2025,15,0,0,0,0,0,0,0,0,0,0,5,0,15,354,488,25,Apr-41,19.52,8.27,14.16,1,0
Prasidh Krishna,2022,17,2,6,4*,6,12,50,0,0,0,0,2,0,17,399,551,19,Mar-22,29,8.29,21,0,0
Prasidh Krishna,2021,10,1,0,0*,0,1,0,0,0,0,0,3,0,10,231,351,12,Mar-30,29.25,9.11,19.25,0,0
Prasidh Krishna,2020,6,2,2,2*,0,4,50,0,0,0,0,1,0,6,105,164,4,Mar-29,41,9.37,26.25,0,0
Prasidh Krishna,2019,11,0,0,0*,0,2,0,0,0,0,0,2,0,11,242,377,4,Jan-22,94.25,9.34,60.5,0,0
Prasidh Krishna,2018,7,2,1,1*,0,5,20,0,0,0,0,1,0,7,168,260,10,Apr-30,26,9.28,16.8,1,0
Pravin Dubey,2025,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12,20,1,Jan-20,20,10,12,0,0
Pravin Dubey,2023,1,0,16,16,16,20,80,0,0,2,0,0,0,1,18,19,1,Jan-19,19,6.33,18,0,0
Pravin Dubey,2020,3,1,7,7*,0,13,53.84,0,0,0,0,1,0,3,48,72,0,0/14,0,9,0,0,0
Prince Yadav,2025,6,2,5,4*,0,10,50,0,0,0,0,2,0,6,137,225,3,Jan-29,75,9.85,45.67,0,0
Prithvi Raj Yarra,2019,2,1,0,0*,0,1,0,0,0,0,0,0,0,2,30,57,1,Jan-29,57,11.4,30,0,0
Prithvi Shaw,2024,8,0,198,66,24.75,121,163.64,0,1,30,5,2,0,0,0,0,0,0,0,0,0,0,0
Prithvi Shaw,2023,8,0,106,54,13.25,85,124.71,0,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0
Prithvi Shaw,2022,10,0,283,61,28.3,185,152.97,0,2,37,10,4,0,0,0,0,0,0,0,0,0,0,0
Prithvi Shaw,2021,15,0,479,82,31.93,301,159.13,0,4,56,18,1,0,15,0,0,0,0,0,0,0,0,0
Prithvi Shaw,2020,13,0,228,66,17.53,167,136.52,0,2,27,8,4,0,13,0,0,0,0,0,0,0,0,0
Prithvi Shaw,2019,16,0,353,99,22.06,264,133.71,0,2,45,9,2,0,16,0,0,0,0,0,0,0,0,0
Prithvi Shaw,2018,9,0,245,65,27.22,160,153.12,0,2,27,10,4,0,9,0,0,0,0,0,0,0,0,0
Priyansh Arya,2025,17,0,475,103,27.94,265,179.25,1,2,55,25,8,0,17,0,0,0,0,0,0,0,0,0
Pyla Avinash,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Quinton de Kock,2025,8,1,152,97*,21.71,117,129.91,0,1,9,11,3,0,8,0,0,0,0,0,0,0,0,0
Quinton de Kock,2024,11,0,250,81,22.73,186,134.41,0,3,29,9,3,0,11,0,0,0,0,0,0,0,0,0
Quinton de Kock,2023,4,0,143,70,35.75,102,140.2,0,1,10,8,2,1,4,0,0,0,0,0,0,0,0,0
Quinton de Kock,2022,15,1,508,140*,36.29,341,148.97,1,3,47,23,12,1,15,0,0,0,0,0,0,0,0,0
Quinton de Kock,2021,11,1,297,70*,29.7,256,116.01,0,2,29,7,4,2,11,0,0,0,0,0,0,0,0,0
Quinton de Kock,2020,16,2,503,78*,35.92,358,140.5,0,4,46,22,18,4,16,0,0,0,0,0,0,0,0,0
Quinton de Kock,2019,16,1,529,81,35.26,398,132.91,0,4,45,25,17,2,16,0,0,0,0,0,0,0,0,0
Quinton de Kock,2018,8,0,201,53,25.12,162,124.07,0,1,20,8,7,3,8,0,0,0,0,0,0,0,0,0
Quinton de Kock,2016,13,1,445,108,37.08,327,136.08,1,3,52,13,2,2,13,0,0,0,0,0,0,0,0,0
